year,site_type,gross_internal_floor_area_m2,site_heated_volume_m3,not_functionally_suitable_occupied_floor_area_pct,gas_consumed_kwh,water_volume_including_borehole_m3,steam_consumed_kwh,hot_water_consumed_kwh,led_lighting_coverage_pct,oil_led_heating_sources_no,overheating_occurrences_triggering_a_risk_assessment_no,flood_occurrences_triggering_a_risk_assessment_no,total_backlog_cost_gbp,age_vulnerability_score,latitude,longitude,not_functionally_suitable_occupied_floor_area_pct_missing,gas_consumed_kwh_missing,water_volume_including_borehole_m3_missing,steam_consumed_kwh_missing,hot_water_consumed_kwh_missing,led_lighting_coverage_pct_missing,oil_led_heating_sources_no_missing,overheating_occurrences_triggering_a_risk_assessment_no_missing,gross_internal_floor_area_m2_missing,site_heated_volume_m3_missing,log_backlog_cost
2021_22,Mental Health (including Specialist services),1702.0,4702.0,0.0,398354.0,1328.0,0.0,0.0,0.0,0.0,0.0,0,476662.0,60.0,51.8002,1.168175,0,0,0,0,0,0,0,0,0,0,13.074565021230702
2021_22,Mental Health (including Specialist services),1724.0,3965.0,0.0,455041.0,1907.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.0,51.5857,0.6046,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Mental Health (including Specialist services),1724.0,3965.0,0.0,445051.0,1700.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.0,51.54745,0.6974,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Mental Health (including Specialist services),9297.0,27843.0,0.0,3217063.0,6412.0,0.0,0.0,0.0,0.0,1.0,0,32800.0,10.0,51.61865,0.5607,0,0,0,0,0,0,0,0,0,0,10.39821428171237
2021_22,Other Reportable Site,58709.0,164584.0,0.34,1756689.0,8686.0,0.0,0.0,0.0,0.0,54.0,0,3774018.0,46.0,51.61865,0.5607,0,0,0,0,0,0,0,0,0,0,15.14365103934417
2021_22,Mental Health (including Specialist services),8118.0,20295.0,30.0,1660946.0,2184.0,0.0,0.0,0.0,0.0,1.0,0,3584566.0,37.0,51.779333333333334,0.0966666666666666,0,0,0,0,0,0,0,0,0,0,15.092148243689163
2021_22,Non inpatient,951.0,2187.0,0.0,99062.0,137.0,0.0,0.0,0.0,0.0,0.0,0,20899.0,20.0,51.89539,0.15618,0,0,0,0,0,0,0,0,0,0,9.947504437952903
2021_22,Non inpatient,906.0,2083.0,0.0,86510.0,231.0,0.0,0.0,0.0,0.0,0.0,0,354416.0,70.0,51.8892,0.9042,0,0,0,0,0,0,0,0,0,0,12.778229464959907
2021_22,Mental Health (including Specialist services),4140.0,10475.0,0.0,173978.0,2262.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,51.92355,0.92045,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Mental Health (including Specialist services),668.0,1536.0,0.0,278721.0,1220.0,0.0,0.0,0.0,0.0,2.0,0,168186.0,40.0,52.11038275862069,-0.5643793103448276,0,0,0,0,0,0,0,0,0,0,12.032831734592305
2021_22,General acute hospital,76366.0,240057.0,0.0,22660656.0,164887.0,0.0,0.0,60.0,0.0,0.0,0,764415.0,45.515,51.24385,-0.59775,0,0,0,0,0,0,0,0,0,0,13.546867422578698
2021_22,General acute hospital,62041.0,131278.0,0.0,20085245.0,57438.0,0.0,0.0,30.0,0.0,5.0,0,7079251.0,64.267,50.9743,-2.6077,0,0,0,0,0,0,0,0,0,0,15.772678810371064
2021_22,General acute hospital,182884.0,681055.0,0.0,97958439.0,288800.0,0.0,0.0,95.0,0.0,49.0,0,45692618.0,52.49999999999999,51.4552,-2.5966,0,0,0,0,0,0,0,0,0,0,17.637447332973487
2021_22,Community hospital (with inpatient beds),10318.0,45408.0,0.0,1650080.0,16532.0,0.0,0.0,100.0,0.0,2.0,0,0.0,10.0,51.4061,-2.5627,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,General acute hospital,31395.0,73462.0,0.0,12127001.0,45038.0,0.0,0.0,99.0,0.0,9.0,0,21610426.0,60.0,51.33485,-2.9787,0,0,0,0,0,0,0,0,0,0,16.888686487658518
2021_22,Non inpatient,2968.0,10329.0,0.0,413189.0,1054.0,0.0,0.0,100.0,0.0,2.0,0,1749752.0,60.0,51.4552,-2.5966,0,0,0,0,0,0,0,0,0,0,14.374985193080963
2021_22,Other Reportable Site,1227.0,2945.0,0.0,164440.0,241.0,247.0,0.0,0.0,0.0,0.0,0,0.0,60.0,51.4552,-2.5966,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,1514.0,4542.0,0.0,0.0,0.0,0.0,0.0,16.51,0.0,1.0,0,0.0,40.0,50.526051851851854,-3.6118259259259258,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,General acute hospital,73161.0,159981.0,86.29,20001403.0,131384.0,0.0,0.0,34.41,0.0,1.0,0,52221585.0,68.422,50.4762,-3.546,0,0,0,0,0,0,0,0,0,0,17.771006492279223
2021_22,Non inpatient,2345.0,5731.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.0,1.0,0,0.0,10.0,50.4762,-3.546,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,1785.0,4362.0,67.24,334596.0,507.0,0.0,0.0,11.21,0.0,1.0,0,0.0,70.0,50.4782,-3.5176,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,1250.0,2980.0,20.01,189726.0,636.0,0.0,0.0,8.01,0.0,1.0,0,502311.0,60.0,50.4762,-3.546,0,0,0,0,0,0,0,0,0,0,13.126976719558286
2021_22,Non inpatient,1061.0,2594.0,0.0,53474.0,68.0,0.0,0.0,0.0,0.0,1.0,0,0.0,20.0,50.424,-3.5713,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,866.0,2015.0,90.42,189356.0,188.0,0.0,0.0,11.55,0.0,1.0,0,1009219.0,100.0,50.593135,-3.68865,0,0,0,0,0,0,0,0,0,0,13.824688313230041
2021_22,Community hospital (with inpatient beds),2713.0,6567.0,80.13,553679.0,2224.0,0.0,0.0,23.96,0.0,1.0,0,804146.0,71.02000000000001,50.39042,-3.5427999999999997,0,0,0,0,0,0,0,0,0,0,13.597537367269567
2021_22,Community hospital (with inpatient beds),2111.0,5160.0,0.0,387849.0,1511.0,0.0,0.0,16.58,0.0,1.0,0,0.0,20.0,50.586925,-3.481725,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Community hospital (with inpatient beds),7863.0,18779.0,0.0,1366523.0,6707.0,0.0,0.0,38.15,0.0,1.0,0,0.0,10.0,50.526051851851854,-3.6118259259259258,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,3382.0,6651.0,99.07,470888.0,882.0,0.0,0.0,25.13,0.0,1.0,0,3214322.0,98.656,50.44185000000001,-3.5818833333333333,0,0,0,0,0,0,0,0,0,0,14.983127318052055
2021_22,Non inpatient,2330.0,4441.0,14.77,346501.0,1292.0,0.0,0.0,17.17,0.0,1.0,0,915342.0,90.486,50.54670000000001,-3.515233333333333,0,0,0,0,0,0,0,0,0,0,13.727054137401911
2021_22,Community hospital (with inpatient beds),3590.0,8774.0,73.39,690456.0,1950.0,0.0,0.0,19.5,0.0,1.0,0,1191649.0,40.0,50.40683125,-3.696409375,0,0,0,0,0,0,0,0,0,0,13.990849459330343
2021_22,Learning Disabilities,1481.0,3619.0,0.0,88363.0,1374.0,0.0,0.0,0.0,1.0,1.0,0,0.0,80.0,50.44185000000001,-3.5818833333333333,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,1147.0,3236.0,0.0,0.0,749.0,0.0,0.0,6.1,0.0,1.0,0,0.0,60.0,50.44185000000001,-3.5818833333333333,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,1405.0,3435.0,0.0,334596.0,1549.0,0.0,0.0,7.12,0.0,1.0,0,0.0,70.0,50.4782,-3.5176,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Other Reportable Site,1364.0,3333.0,26.72,88172.0,829.0,0.0,0.0,3.67,0.0,1.0,0,64498.0,62.194,50.4762,-3.546,0,0,0,0,0,0,0,0,0,0,11.074404998787708
2021_22,General acute hospital,105018.0,225990.0,2.74,37862384.0,116810.0,0.0,0.0,23.0,0.0,0.0,0,49586345.0,75.35300000000001,53.8128,-1.7919,0,0,0,0,0,0,0,0,0,0,17.719226071539975
2021_22,Mixed service hospital,41773.0,79979.0,1.69,9720856.0,24256.0,0.0,0.0,0.0,0.0,0.0,0,33112777.0,66.02,53.7939,-1.7521,0,0,0,0,0,0,0,0,0,0,17.31542980814821
2021_22,Other Reportable Site,4405.0,10571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,38.407,53.8128,-1.7919,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,General acute hospital,92783.0,212533.0,16.0,34942758.0,155493.0,0.0,0.0,70.0,0.0,1.0,5,37603090.0,48.393,51.54745,0.6974,0,0,0,0,0,0,0,0,0,0,17.442596812428086
2021_22,General acute hospital,137720.0,305470.0,8.0,28526354.0,155873.0,0.0,0.0,20.0,0.0,1.0,16,29873623.0,39.864999999999995,51.560525,0.452375,0,0,0,0,0,0,0,0,0,0,17.212486508577815
2021_22,Community hospital (with inpatient beds),5198.0,10157.0,72.51,766691.0,3281.0,0.0,0.0,20.0,0.0,1.0,0,7988604.0,94.192,51.75401111111111,0.7244388888888889,0,0,0,0,0,0,0,0,0,0,15.893526709257731
2021_22,Non inpatient,10168.0,22193.0,0.0,2550186.0,11545.0,0.0,0.0,10.0,0.0,0.0,0,7400269.0,57.446000000000005,51.4959,0.343575,0,0,0,0,0,0,0,0,0,0,15.81702704399527
2021_22,General acute hospital,128855.0,288518.0,33.88,19459282.0,201711.0,0.0,0.0,60.0,0.0,1.0,9,17840930.0,42.38,51.76435714285714,0.4079,0,0,0,0,0,0,0,0,0,0,16.697005869853147
2021_22,Community hospital (with inpatient beds),3429.0,7430.0,0.0,1549515.0,1705.0,0.0,0.0,10.0,0.0,0.0,0,0.0,20.0,51.90884074074074,0.4992444444444444,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,544.0,1214.0,0.0,155633.0,537.0,0.0,0.0,10.0,0.0,0.0,0,143979.0,90.0,51.6047,0.4077,0,0,0,0,0,0,0,0,0,0,11.877429680023294
2021_22,General acute hospital,125984.0,336950.0,0.0,85902479.0,189730.0,0.0,0.0,30.0,0.0,0.0,0,46927000.0,57.3,51.5462,-0.168075,0,0,0,0,0,0,0,0,0,0,17.664103782042332
2021_22,Non inpatient,7216.0,9219.0,0.0,1576432.0,7152.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,51.5462,-0.168075,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,General acute hospital,52458.0,106371.0,0.0,13944267.0,80377.0,0.0,0.0,0.0,0.0,0.0,0,4810730.0,27.244,51.651983333333334,-0.1943166666666666,0,0,0,0,0,0,0,0,0,0,15.38635960558688
2021_22,Non inpatient,2145.0,5222.0,0.0,92812.0,16224.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.59922,-0.07094,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,3040.0,9880.0,0.0,4454336.0,27535.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,51.6515,-0.085,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,3040.0,12160.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,51.6515,-0.085,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,General acute hospital,42169.0,67815.0,0.0,12189511.0,55111.0,0.0,0.0,75.0,0.0,0.0,0,1209500.0,27.359999999999996,51.6515,-0.085,0,0,0,0,0,0,0,0,0,0,14.005718435819807
2021_22,Other Reportable Site,407.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,70.0,51.5462,-0.168075,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Specialist hospital (acute only),55771.0,169211.0,60.0,19952544.0,64614.0,0.0,0.0,30.0,0.0,0.0,0,27307744.0,76.7,51.6167,-0.3167,0,0,0,0,0,0,0,0,0,0,17.122680919553755
2021_22,Non inpatient,1757.0,5450.0,0.0,99000.0,800.0,0.0,0.0,90.0,0.0,0.0,0,0.0,10.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,General acute hospital,78615.0,196537.0,2.2,20561772.0,99574.0,0.0,0.0,0.0,0.0,0.0,0,12938317.0,37.78,51.61735,-0.0583,0,0,0,0,0,0,0,0,0,0,16.375703854044257
2021_22,Other Reportable Site,554.0,1385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40.0,51.61735,-0.0583,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,General acute hospital,63270.0,170777.0,84.0,15152317.0,74384.0,0.0,0.0,80.0,0.0,20.0,0,88985298.0,56.73,51.537866666666666,-0.4791333333333333,0,0,0,0,0,0,0,0,0,0,18.30398173427745
2021_22,Mixed service hospital,18694.0,50474.0,80.0,11601175.0,52598.0,0.0,0.0,60.0,0.0,0.0,1,66018239.0,73.83,51.6116,-0.4230333333333333,0,0,0,0,0,0,0,0,0,0,18.00544162544567
2021_22,Non inpatient,862.0,862.0,0.0,100.0,673.0,0.0,0.0,10.0,0.0,0.0,0,88600.0,60.0,51.5759,0.0815,0,0,0,0,0,0,0,0,0,0,11.391898423211194
2021_22,Non inpatient,838.0,838.0,0.0,183586.0,2551.0,0.0,0.0,10.0,0.0,0.0,0,11548.0,70.0,51.6303,0.0005,0,0,0,0,0,0,0,0,0,0,9.354354132115088
2021_22,Community hospital (with inpatient beds),1032.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0,27355.0,30.0,51.4959,0.343575,0,0,0,0,0,0,0,0,0,0,10.216691162217987
2021_22,Non inpatient,982.0,982.0,0.0,0.0,225.0,0.0,0.0,5.0,0.0,0.0,0,0.0,40.0,51.5684,0.4578,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,687.0,687.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0.0,70.0,51.5946,0.2329,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,1696.0,1696.0,0.0,273.0,291.0,0.0,0.0,100.0,0.0,0.0,0,39200.0,40.0,51.6047,0.4077,0,0,0,0,0,0,0,0,0,0,10.576457535657255
2021_22,Non inpatient,1431.0,1431.0,0.0,400.0,1153.0,0.0,0.0,30.0,0.0,0.0,0,64100.0,60.0,51.57656666666667,0.0171666666666666,0,0,0,0,0,0,0,0,0,0,11.068215243411098
2021_22,Non inpatient,618.0,618.0,0.0,40263.0,301.0,0.0,0.0,10.0,0.0,0.0,0,3500.0,100.0,51.5461,0.1389,0,0,0,0,0,0,0,0,0,0,8.160803920954665
2021_22,Non inpatient,3136.0,3136.0,0.0,52.0,0.0,0.0,0.0,10.0,0.0,0.0,0,583307.0,100.0,51.57656666666667,0.0171666666666666,0,0,0,0,0,0,0,0,0,0,13.27647062771711
2021_22,Non inpatient,844.0,844.0,0.0,121.0,1020.0,0.0,0.0,70.0,0.0,0.0,0,202033.0,60.0,51.47605,0.33135,0,0,0,0,0,0,0,0,0,0,12.216191279051337
2021_22,Mixed service hospital,24709.0,45217.0,17.0,3397.0,55281.0,0.0,0.0,50.0,1.0,0.0,0,1948266.0,52.859,51.564,0.0963,0,0,0,0,0,0,0,0,0,0,14.482450817447283
2021_22,Non inpatient,1056.0,1056.0,0.0,159.0,1261.0,0.0,0.0,10.0,0.0,0.0,0,47049.0,80.0,51.6303,0.0005,0,0,0,0,0,0,0,0,0,0,10.758966145013526
2021_22,Mental Health (including Specialist services),828.0,788.0,0.0,24949.0,576.0,0.0,0.0,100.0,0.0,0.0,0,218799.0,20.0,51.5602,0.1792,0,0,0,0,0,0,0,0,0,0,12.295913349529963
2021_22,Non inpatient,1468.0,1468.0,0.0,298.0,383.0,0.0,0.0,10.0,0.0,0.0,0,322469.0,40.0,51.57656666666667,0.0171666666666666,0,0,0,0,0,0,0,0,0,0,12.68376538763522
2021_22,Mental Health (including Specialist services),650.0,650.0,0.0,69521.0,1146.5,0.0,0.0,100.0,0.0,0.0,0,6843.0,80.0,51.779333333333334,0.0966666666666666,0,0,1,0,0,0,0,0,0,0,8.831127635012084
2021_22,Non inpatient,811.0,811.0,0.0,125.0,539.0,0.0,0.0,20.0,0.0,0.0,0,110986.0,60.0,51.29774999999999,1.09156,0,0,0,0,0,0,0,0,0,0,11.61716835631861
2021_22,Non inpatient,877.0,877.0,0.0,144209.0,626.0,0.0,0.0,10.0,0.0,0.0,0,145989.0,100.0,51.28348333333333,0.5566833333333333,0,0,0,0,0,0,0,0,0,0,11.891293405194025
2021_22,Non inpatient,811.0,811.0,0.0,76.0,109.0,0.0,0.0,60.0,0.0,0.0,0,253470.0,60.0,51.3687,1.435466666666667,0,0,0,0,0,0,0,0,0,0,12.443004697047286
2021_22,Other Reportable Site,94528.0,84.0,0.0,98633.0,9939.0,0.0,0.0,40.0,0.0,0.0,0,3563340.0,56.440999999999995,51.564,0.0963,0,0,0,0,0,0,0,0,0,0,15.086209145874303
2021_22,Non inpatient,717.0,717.0,0.0,76.0,672.0,0.0,0.0,100.0,0.0,0.0,0,193016.0,70.0,51.5946,0.2329,0,0,0,0,0,0,0,0,0,0,12.170533546909507
2021_22,Mental Health (including Specialist services),3373.0,100.0,0.0,5077.0,0.0,0.0,0.0,40.0,0.0,0.0,0,102116.0,20.782,51.171860869565215,0.4354347826086956,0,0,0,0,0,0,0,0,0,0,11.533874493720612
2021_22,Mental Health (including Specialist services),1933.0,1933.0,0.0,523146.0,0.0,0.0,0.0,15.0,0.0,0.0,0,427565.0,70.0,51.564,0.0963,0,0,0,0,0,0,0,0,0,0,12.965863941407578
2021_22,Non inpatient,3171.0,3171.0,0.0,925811.0,1280.0,0.0,0.0,100.0,0.0,0.0,0,3000.0,0.0,51.58758,-0.02048,0,0,0,0,0,0,0,0,0,0,8.006700845440367
2021_22,Mental Health (including Specialist services),1824.0,2554.0,0.0,474.0,807.0,0.0,0.0,30.0,0.0,0.0,0,257104.0,70.0,51.57656666666667,0.0171666666666666,0,0,0,0,0,0,0,0,0,0,12.457239840750603
2021_22,Community hospital (with inpatient beds),1613.0,4638.0,0.0,97304.0,3408.0,0.0,0.0,20.0,0.0,0.0,0,48550.0,60.0,51.6303,0.0005,0,0,0,0,0,0,0,0,0,0,10.790370070829697
2021_22,General acute hospital,66693.0,159419.0,3.7,45903274.0,75239.0,0.0,0.0,80.0,0.0,0.0,2,30128846.0,45.803999999999995,51.4186,-0.2904,0,0,0,0,0,0,0,0,0,0,17.220993642866798
2021_22,General acute hospital,56211.0,148683.0,0.0,20468172.0,53903.0,0.0,0.0,63.0,0.0,0.0,0,10108997.0,31.833,50.7167,-2.4333,0,0,0,0,0,0,0,0,0,0,16.12893647629267
2021_22,General acute hospital,104903.0,250240.0,2.0,27690827.0,106494.0,0.0,0.0,2.0,0.0,32.0,0,28699000.0,24.7,52.5853,-1.984,0,0,0,0,0,0,0,0,0,0,17.172372871761656
2021_22,Other inpatient,1400.0,3780.0,33.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,50000.0,60.0,52.606,-2.0406,0,1,1,1,1,1,1,0,0,0,10.819798284210286
2021_22,Non inpatient,533.0,1428.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0,50000.0,70.0,52.6,-1.95,0,0,0,0,0,0,0,0,0,0,10.819798284210286
2021_22,General acute hospital,83010.0,274336.0,2.0,44098007.0,187961.0,0.0,0.0,70.0,0.0,62.0,0,28322000.0,55.861,53.37539999999999,-3.0961,0,0,0,0,0,0,0,0,0,0,17.15914948107338
2021_22,Community hospital (with inpatient beds),33776.0,81300.0,0.0,17096984.0,83689.0,0.0,0.0,30.0,0.0,6.0,1,2850605.0,65.297,53.3444,-3.0124,0,0,0,0,0,0,0,0,0,0,14.863042161220891
2021_22,Other Reportable Site,1238.0,1238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,27.5,53.37539999999999,-3.0961,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,General acute hospital,109368.0,302416.0,0.35,38727194.0,115208.0,0.0,0.0,8.9,0.0,0.0,0,0.0,10.0,53.411833333333334,-2.768333333333333,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,General acute hospital,32414.0,94794.0,0.37,7530020.0,28687.0,0.0,0.0,8.6,0.0,0.0,0,0.0,10.0,53.426433333333335,-2.7348666666666666,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Specialist hospital (acute only),31062.0,61465.0,15.6,7724570.0,39150.0,0.0,0.0,93.06,13.0,0.0,0,9749619.0,36.1,53.4162,-2.8965,0,0,0,0,0,0,0,0,0,0,16.092738867855534
2021_22,Learning Disabilities,1500.0,3150.0,0.0,293546.0,2264.0,0.0,0.0,6.0,0.0,0.0,0,1482030.0,40.0,53.3596,-2.8315,0,0,0,0,0,0,0,0,0,0,14.20892400229821
2021_22,Learning Disabilities,653.0,1371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,70.0,53.4667,-3.0167,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Mixed service hospital,104000.0,190000.0,23.7,18491858.0,67128.0,0.0,265676.0,50.0,0.0,0.0,0,1053200.0,14.0,53.4328,-2.9096,0,0,0,0,0,0,0,0,0,0,13.867344656091117
2021_22,Non inpatient,1477.0,3102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,70.0,53.4106,-2.9779,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,General acute hospital,80514.0,194256.0,35.65,28600205.0,113223.0,0.0,0.0,0.0,0.0,0.0,0,276827984.0,46.620000000000005,53.09252,-2.389,0,0,0,0,0,0,0,0,0,0,19.43890687847595
2021_22,Non inpatient,5445.0,10262.0,22.97,1132995.0,2362.0,0.0,0.0,0.0,0.0,0.0,0,3144274.0,62.0,53.25245454545455,-2.583109090909091,0,0,0,0,0,0,0,0,0,0,14.961093896899499
2021_22,Other Reportable Site,2512.0,4645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,29.56,53.09252,-2.389,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Specialist hospital (acute only),98620.0,267140.0,0.0,27188907.0,151863.0,0.0,0.0,75.0,0.0,1.0,0,16382660.0,52.328,53.4258,-2.23295,0,0,0,0,0,0,0,0,0,0,16.611734077407394
2021_22,Other Reportable Site,3855.0,9638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,53.4258,-2.23295,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,General acute hospital,43414.0,105950.0,42.0,20146427.0,54879.0,0.0,0.0,80.0,1.0,9.0,0,41388415.0,52.6,51.10911951219512,-4.008517073170732,0,0,0,0,0,0,0,0,0,0,17.538511592879043
2021_22,Non inpatient,774.0,1857.0,0.0,84141.0,397.0,0.0,0.0,50.0,0.0,0.0,0,60000.0,60.0,50.73776,-3.5296999999999996,0,0,0,0,0,0,0,0,0,0,11.002116507732017
2021_22,Non inpatient,2241.0,5846.0,39.27,299656.0,358.0,0.0,0.0,25.0,0.0,0.0,0,1061232.0,70.0,51.07364,-3.97823,0,0,0,0,0,0,0,0,0,0,13.874941997633691
2021_22,Non inpatient,1571.0,3985.0,67.15,242048.0,358.0,0.0,0.0,75.0,0.0,0.0,0,1416200.0,85.0,51.19354545454546,-4.120990909090909,0,0,0,0,0,0,0,0,0,0,14.163488492314517
2021_22,Non inpatient,2025.0,4488.0,54.77,0.0,293.0,0.0,0.0,75.0,0.0,0.0,0,1256900.0,40.0,50.83056153846154,-4.348105128205128,0,0,0,0,0,0,0,0,0,0,14.044159725520855
2021_22,Non inpatient,3517.0,10624.0,60.62,499320.0,1316.0,0.0,0.0,75.0,0.0,0.0,0,1207430.0,60.0,50.99405869565218,-4.261958695652174,0,0,0,0,0,0,0,0,0,0,14.004005520019007
2021_22,Non inpatient,949.0,2626.0,31.4,217504.0,281.0,0.0,0.0,75.0,0.0,0.0,0,560380.0,92.0,50.9311,-4.168915384615385,0,0,0,0,0,0,0,0,0,0,13.23637218851619
2021_22,Community hospital (with inpatient beds),2263.0,5866.0,35.92,236037.0,1521.0,0.0,0.0,75.0,0.0,1.0,0,1178820.0,33.800000000000004,51.008595,-3.7571,0,0,0,0,0,0,0,0,0,0,13.980025344413837
2021_22,Other Reportable Site,514.0,1240.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,51.10911951219512,-4.008517073170732,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,1600.0,3840.0,0.0,253093.0,334.0,0.0,0.0,95.0,0.0,0.0,0,0.0,70.0,51.10911951219512,-4.008517073170732,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,2806.0,6528.0,0.0,89353.0,2003.0,0.0,0.0,20.0,0.0,0.0,0,11208.0,20.0,52.1141,-0.4797666666666666,0,0,0,0,0,0,0,0,0,0,9.324472306021095
2021_22,Non inpatient,2248.0,4226.0,100.0,691996.0,3059.0,0.0,0.0,0.0,0.0,0.0,0,412730.0,40.0,52.13655,-0.4866,0,0,0,0,0,0,0,0,0,0,12.930551328015387
2021_22,General acute hospital,68757.0,174505.0,18.45,17657331.0,120952.0,0.0,0.0,78.0,0.0,3.0,0,40144664.0,62.573,51.91505,-0.48075,0,0,0,0,0,0,0,0,0,0,17.508000112815825
2021_22,General acute hospital,56957.0,157268.0,37.95,20335068.0,86604.0,0.0,0.0,35.14,0.0,0.0,0,18103152.0,54.42400000000001,52.1141,-0.4797666666666666,0,0,0,0,0,0,0,0,0,0,16.711596679960216
2021_22,Non inpatient,1159.0,5215.0,30.0,559676.0,251.0,0.0,0.0,10.0,0.0,0.0,0,133252.0,20.0,54.01795,-1.180125,0,0,0,0,0,0,0,0,0,0,11.800004855845948
2021_22,Non inpatient,563.0,1442.0,0.0,94387.0,386.0,0.0,0.0,20.0,0.0,0.0,0,33188.0,10.0,54.01795,-1.180125,0,0,0,0,0,0,0,0,0,0,10.40997377470302
2021_22,Non inpatient,563.0,1440.0,5.0,63545.0,230.0,0.0,0.0,0.0,0.0,0.0,0,14286.0,10.0,54.01795,-1.180125,0,0,0,0,0,0,0,0,0,0,9.567105311865157
2021_22,Non inpatient,2253.0,5568.0,10.0,268253.0,1954.0,0.0,0.0,0.0,0.0,0.0,0,402983.0,60.0,54.231975,-0.4602125,0,0,0,0,0,0,0,0,0,0,12.906652137907415
2021_22,Non inpatient,578.0,2601.0,5.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0,68655.0,10.0,54.01795,-1.180125,0,0,0,0,0,0,0,0,0,0,11.136863807231306
2021_22,Community hospital (with inpatient beds),801.0,1847.0,55.0,317097.0,589.0,0.0,0.0,100.0,0.0,0.0,0,96465.0,90.1,54.118941666666665,-1.2040666666666666,0,0,0,0,0,0,0,0,0,0,11.476945893637497
2021_22,Community hospital (with inpatient beds),5416.0,9888.0,0.0,1044944.0,6246.0,0.0,0.0,80.0,0.0,0.0,0,50156.0,10.0,53.77469393939394,-1.0269030303030302,0,0,0,0,0,0,0,0,0,0,10.822913364905755
2021_22,Non inpatient,1564.0,3535.0,12.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0,0.0,40.0,53.9576,-1.0827,0,0,0,0,0,0,0,0,0,0,0.0
2021_22,Non inpatient,1870.0,4439.0,80.0,104928.0,5982.0,0.0,0.0,0.0,0.0,0.0,0,1057794.0,60.0,54.118941666666665,-1.2040666666666666,0,0,0,0,0,0,0,0,0,0,13.871697110811391
