site_code,site_name,post_code,trust_code,gross_internal_floor_area_m2,site_heated_volume_m3,not_functionally_suitable_occupied_floor_area_pct,gas_consumed_kwh,water_volume_including_borehole_m3,steam_consumed_kwh,hot_water_consumed_kwh,led_lighting_coverage_pct,oil_led_heating_sources_no,overheating_occurrences_triggering_a_risk_assessment_no,flood_occurrences_triggering_a_risk_assessment_no,total_backlog_cost_gbp,age_vulnerability_score,latitude,longitude,not_functionally_suitable_occupied_floor_area_pct_missing,gas_consumed_kwh_missing,water_volume_including_borehole_m3_missing,steam_consumed_kwh_missing,hot_water_consumed_kwh_missing,led_lighting_coverage_pct_missing,oil_led_heating_sources_no_missing,overheating_occurrences_triggering_a_risk_assessment_no_missing,gross_internal_floor_area_m2_missing,site_heated_volume_m3_missing,site_type_Community hospital (with inpatient beds),site_type_General acute hospital,site_type_Learning Disabilities,site_type_Mental Health (including Specialist services),site_type_Mental Health and Learning Disabilities,site_type_Mixed service hospital,site_type_Non inpatient,site_type_Other Reportable Site,site_type_Other inpatient,site_type_Specialist hospital (acute only),site_type_Support Facility,site_type_Unoccupied,year_2021_22,year_22_23,year_23_24,year_24_25
R1ALJ,KIDDERMINSTER GENERAL HOSPITAL,DY11 6RJ,R1A,4307.0,9780.0,8.8,706493.0,4121.0,0.0,0.0,20.0,0.0,0.0,0,1473290.0,62.199999999999996,52.375,-2.2416875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1ALK,NEWTOWN HOSPITAL,WR5 1JG,R1A,6960.0,13153.0,9.5,877972.0,4138.0,0.0,0.0,30.0,0.0,2.0,0,1075049.0,60.0,52.1651,-2.1974428571428573,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R1AMA-X,STONE BOW UNIT,,R1A,3664.0,8428.0,85.0,0.0,7301.0,0.0,0.0,10.0,0.0,0.0,0,493690.0,37.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R1AMB-X,25-27A SAINT OWEN STREET,HR1 2JB,R1A,742.0,1705.0,12.0,72081.0,317.0,0.0,0.0,10.0,0.0,0.0,0,264540.0,100.0,52.08174186046512,-2.612990697674419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1AMF,OAK HOUSE,,R1A,486.0,1463.0,100.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,94839.0,100.0,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
R1AMG-X,BENET BUILDING,HR2 9RP,R1A,3410.0,7843.0,0.0,202960.0,1458.0,0.0,0.0,20.0,0.0,0.0,0,,70.0,51.98334078947369,-2.796544736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1AORS,OTHER REPORTABLE SITES,WR4 9RW,R1A,5252.0,12108.0,15.76,889777.0,2245.0,0.0,0.0,30.0,0.0,0.0,0,910564.0,53.04700000000001,52.2038,-2.1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
R1APG-X,STUDDART KENNEDY CENTRE,WR1 2AE,R1A,1495.0,3473.0,0.0,102062.0,639.0,0.0,0.0,10.0,0.0,0.0,0,,20.0,52.1894,-2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
L6K6P,HAMBLE HOUSE,PO4 8FE,R1C,606.0,1349.0,0.0,190470.0,0.0,0.0,0.0,100.0,0.0,0.0,0,151100.0,10.0,50.78925,-1.06255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1C01,BITTERNE HEALTH CENTRE,SO18 6BT,R1C,1784.0,3383.0,0.0,276333.0,1246.0,0.0,0.0,100.0,0.0,0.0,0,2725380.0,60.0,50.925650000000005,-1.3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1C03,WESTERN COMMUNITY HOSPITAL,SO16 4XE,R1C,3067.0,6220.0,0.0,1423233.0,3601.0,0.0,0.0,100.0,0.0,0.0,0,3531704.0,40.0,50.942125,-1.431825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1C34,ROYAL SOUTH HANTS HOSPITAL,SO14 0YG,R1C,5131.0,12772.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,71.6,50.911,-1.392,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1C44,PICKLES COPPICE,SO16 9QX,R1C,397.0,907.0,0.0,50865.0,141.0,0.0,0.0,100.0,0.0,0.0,0,35364.0,10.0,50.942125,-1.431825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1C-51634,FALCON HOUSE,PO4 8PF,R1C,839.0,2174.0,0.0,112371.0,0.0,0.0,0.0,20.0,0.0,0.0,0,284200.0,100.0,50.78925,-1.06255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R1C81,THORNHILL CENTRE FOR HEALTHY LIVING,SO19 6PJ,R1C,638.0,1346.0,0.0,4152.0,68.0,0.0,0.0,100.0,0.0,0.0,0,159150.0,10.0,50.8993,-1.3670749999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1C97,PORTSMOUTH CIVIC OFFICES,PO1 2GJ,R1C,834.0,2002.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,70.0,50.7999,-1.08985,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1CD1,THE ADELAIDE HEALTH CENTRE,SO16 4XE,R1C,4749.0,11335.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,10.0,50.942125,-1.431825,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1CD4,ST MARY'S COMMUNITY HEALTH CAMPUS,PO3 6AD,R1C,12888.0,30932.0,0.0,1494314.0,10935.0,0.0,0.0,20.0,0.0,0.0,0,1082986.0,64.0,50.831,-1.0653,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1CE4,BATTENBURG AVENUE CLINIC,PO2 0TA,R1C,1321.0,2366.0,0.0,151433.0,251.0,0.0,0.0,100.0,0.0,0.0,0,45200.0,51.49999999999999,50.8183,-1.0719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1CF2,ST JAMES HOSPITAL,PO4 8LD,R1C,1.0,3.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,100.0,50.78925,-1.06255,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
R1CF5,JUBILEE HOUSE,PO6 3NH,R1C,1270.0,2816.0,0.0,334064.0,2448.0,0.0,0.0,5.0,0.0,0.0,0,700000.0,78.69999999999999,50.8473,-1.060466666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
R1CG2,ALDERSHOT CENTRE FOR HEALTH,GU11 1AY,R1C,689.0,1654.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,10.0,51.2484,-0.763,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1CGW,ADELPHI HOUSE,RG21 7SN,R1C,424.0,1018.0,0.0,45480.0,88.0,0.0,0.0,100.0,0.0,0.0,0,,40.0,51.2625,-1.0871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1CGY,SOLENT NHS TRUST HEADQUARTERS,SO19 8BR,R1C,1478.0,3208.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,10.0,50.8993,-1.3670749999999998,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1CJ7,QUEEN ALEXANDRA HOSPITAL,PO6 3LY,R1C,1384.0,3784.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,10.0,50.8473,-1.060466666666667,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1CKR,SWAN CENTRE,SO50 5SF,R1C,627.0,1130.0,0.0,0.0,361.0,0.0,0.0,100.0,0.0,0.0,0,,10.0,50.9627,-1.3284714285714287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1CKS,"UNIT 4, RODNEY ROAD",PO4 8SY,R1C,1077.0,2581.0,0.0,39441.0,13090.0,0.0,0.0,100.0,0.0,0.0,0,,100.0,50.78925,-1.06255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1CORS,OTHER REPORTABLE SITES,SO16 4XE,R1C,6505.0,14622.0,0.0,207651.0,569.0,0.0,0.0,77.0,0.0,0.0,0,1093033.0,47.8,50.942125,-1.431825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
R1CW6-X,BAYTREES,PO4 8LD,R1C,1321.0,3047.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,277200.0,100.0,50.78925,-1.06255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
S6E5I,THE LIMES,PO4 8FE,R1C,2539.0,7583.0,0.0,622766.0,0.0,0.0,0.0,20.0,0.0,0.0,0,802750.0,10.0,50.78925,-1.06255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
T6H5V,THE ORCHARDS,PO4 8FE,R1C,2783.0,6679.0,0.0,487936.0,2304.0,0.0,0.0,20.0,0.0,0.0,0,104100.0,10.0,50.78925,-1.06255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R1D21,LUDLOW HOSPITAL,SY8 1QX,R1D,4832.0,10004.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,94.0,52.36667333333334,-2.6940066666666667,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1D22,BRIDGNORTH HOSPITAL,WV16 4EU,R1D,3812.0,8767.0,0.0,893924.0,2826.0,0.0,0.0,15.0,0.0,0.0,0,1118000.0,58.0,52.51170285714286,-2.4761057142857146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1D25,BISHOP'S CASTLE HOSPITAL,SY9 5AJ,R1D,969.0,2228.0,0.0,229673.0,4872.0,0.0,0.0,25.0,0.0,0.0,0,404500.0,73.0,52.5033,-2.9787615384615385,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1D30,WELLINGTON HEALTH CENTRE,TF1 1PZ,R1D,2053.0,4132.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,20000.0,60.0,52.7,-2.5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1D34,WHITCHURCH HOSPITAL,SY13 1NT,R1D,3672.0,8198.0,0.0,735827.0,6278.0,0.0,0.0,60.0,0.0,0.0,0,815000.0,56.0,52.94580322580645,-2.675132258064516,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1DCN,TELFORD AND WREKIN PCT HQ,TF7 4LN,R1D,746.0,1365.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,60.0,52.6333,-2.4333,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1DDT,THE STEPPING STONE CENTRE,TF3 2BF,R1D,520.0,1300.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,0.0,10.0,52.6766,-2.4493,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1DEC-X,MONKMOOR MULTI AGENCY SUPPORT SERVICES,SY2 5SH,R1D,616.0,1540.0,0.0,229673.0,45.0,0.0,0.0,25.0,0.0,0.0,0,0.0,10.0,52.7065,-2.7295,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1DED,HORTONWOOD JOINT LOAN STORE,TF1 7GP,R1D,1525.0,3867.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,129000.0,60.0,52.7,-2.5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1DF5,OSWESTRY PRIMARY CARE CENTRE,SY11 1HT,R1D,2401.0,5003.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,150000.0,100.0,52.83286111111111,-2.965927777777778,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1DF6,SHROPSHIRE COMMUNITY HEALTH - CORAL HOUSE,SY1 3GZ,R1D,1625.0,3063.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,19500.0,10.0,52.71675,-2.7468,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1DHQ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST HQ,SY3 8XL,R1D,2549.0,5372.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,100.0,52.69885714285714,-2.7749142857142854,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1DORS,OTHER REPORTABLE SITES,SY3 8XL,R1D,5570.0,13604.0,0.0,1186919.0,1264.0,0.0,0.0,6.84,0.0,0.0,0,893500.0,45.1,52.69885714285714,-2.7749142857142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
E0Y3G,INTEGRATED MENTAL HEALTH HUB - NEWPORT,PO30 1BA,R1F,1122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,60.0,50.68416538461538,-1.3289153846153847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
J2A4J,SOUTH LOCALITY INTEGRATED HEALTH HUB,PO36 9EA,R1F,522.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,50.66632857142857,-1.1746714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
R1F01,ST MARY'S HOSPITAL,PO30 5TG,R1F,61633.0,152000.0,20.2,14586092.0,90497.0,0.0,0.0,20.0,0.0,3.0,0,9727835.0,56.489999999999995,50.68416538461538,-1.3289153846153847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
R1F23,RYDE HEALTH & WELLBEING CENTRE,PO30 3DT,R1F,813.0,1902.0,0.0,196055.0,252.0,0.0,0.0,20.0,0.0,0.0,0,19550.0,20.0,50.68416538461538,-1.3289153846153847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1F39,CHANTRY HOUSE,PO30 1JW,R1F,512.0,1152.0,0.0,61205.0,482.0,0.0,0.0,5.0,0.0,0.0,0,399888.0,100.0,50.68416538461538,-1.3289153846153847,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R1F-51537,THE GABLES,PE30 2ER,R1F,501.0,1082.0,0.0,0.0,47.0,0.0,0.0,20.0,0.0,0.0,0,309200.0,100.0,52.766575,0.420875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R1F-51538,THE BROOKE,PE30 5WU,R1F,1206.0,3799.0,0.0,0.0,86.0,0.0,0.0,50.0,0.0,0.0,0,5001.0,0.0,52.766575,0.420875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1F-51541,THE CIVIC CENTRE,PO36 9EA,R1F,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40.0,50.66632857142857,-1.1746714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
R1FORS,OTHER REPORTABLE SITES,PO30 5TG,R1F,1992.0,4541.0,0.0,426330.0,1178.0,0.0,0.0,20.0,0.0,0.0,0,282136.0,75.374,50.68416538461538,-1.3289153846153847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
R1H12,THE ROYAL LONDON,E1 1BB,R1H,180480.0,464048.0,7.0,55435384.0,295822.0,0.0,0.0,20.0,0.0,0.0,0,0.0,10.0,51.51302727272727,-0.0617727272727272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1H13,MILE END HOSPITAL,E1 4DG,R1H,25211.0,63028.0,34.0,4524055.0,32883.0,0.0,0.0,30.0,0.0,0.0,0,16637730.0,77.50999999999999,51.51302727272727,-0.0617727272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1H41,BARKING BIRTH CENTRE,IG11 9LX,R1H,530.0,1377.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,10.0,51.5333,0.0833,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1H-51769,JOHN HARRISON HOUSE,E1 2DS,R1H,6283.0,14292.0,80.0,1112517.0,4086.0,0.0,0.0,0.0,0.0,0.0,0,4415000.0,80.0,51.51302727272727,-0.0617727272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1H-51771,WELLNESS CENTRE,E1 2AH,R1H,1085.0,2713.0,0.0,167750.0,412.0,0.0,0.0,0.0,0.0,0.0,0,205000.0,60.0,51.51302727272727,-0.0617727272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1H-51772,AMBROSE KING CENTRE,E1 2BD,R1H,1982.0,4315.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,100.0,51.51302727272727,-0.0617727272727272,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1H-51773,PRINCESS ALEXANDRA HOUSE,E1 2EA,R1H,2848.0,7119.0,0.0,1.0,226.0,0.0,0.0,0.0,0.0,0.0,0,14000000.0,70.0,51.51302727272727,-0.0617727272727272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
R1H-51774,SMLG,EC1A 4NP,R1H,3544.0,10636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150000.0,100.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1H-51775,QUEENS RENAL,RM7 0AG,R1H,910.0,2336.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,10.0,51.5602,0.1792,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1H-51776,CHURCHILL PLACE,E145HJ,R1H,4193.0,12580.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,20.0,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1H56,ICT DEPARTMENT,E1 2BL,R1H,2276.0,5471.0,0.0,1946.0,0.0,0.0,0.0,0.0,0.0,0.0,0,533000.0,100.0,51.51302727272727,-0.0617727272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1H90,BLT BIRTH CENTRE (BARKANTINE),E14 8JH,R1H,1096.0,2960.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,20.0,51.50563529411765,-0.0187647058823529,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1HKH,WHIPPS CROSS UNIVERSITY HOSPITAL,E11 1NR,R1H,98224.0,235738.0,100.0,37852397.0,78537.0,0.0,0.0,63.0,0.0,0.0,1,117703180.0,61.385,51.57656666666667,0.0171666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1HKJ,WANSTEAD HOSPITAL,E11 1UU,R1H,597.0,1493.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,60.0,51.57656666666667,0.0171666666666666,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1HKU,FOREST MEDICAL CENTRE,IG10 4PE,R1H,440.0,1101.0,0.0,39051.0,493.0,0.0,0.0,0.0,0.0,0.0,0,121000.0,60.0,51.646,0.0538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1HM0,ST BATHOLOMEWS HOSPITAL,EC1A 7BB,R1H,80029.0,214280.0,14.0,46198131.0,95327.0,0.0,0.0,20.0,0.0,0.0,0,30016910.0,33.67,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
R1HNH,NEWHAM GENERAL HOSPITAL,E13 8SL,R1H,44175.0,111279.0,65.0,12224491.0,90306.0,0.0,0.0,61.0,0.0,0.0,0,131295488.0,39.451,51.529333333333334,0.0182666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1HV1,KING GEORGE HOSPITAL,IG3 8YB,R1H,629.0,1698.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,10.0,51.564,0.0963,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1HV8,SIR LUDWIG GUTTMAN CENTRE,E20 1AS,R1H,3666.0,9532.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,0.0,51.5468,-0.0096,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1K01,NORTHWICK PARK AND ST MARK'S,HA1 3UJ,R1K,123308.0,256087.0,7.0,36812357.0,268575.0,0.0,0.0,75.0,0.0,2.0,1,164502073.0,70.0,51.5774,-0.33615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1K02,CENTRAL MIDDLESEX HOSPITAL,NW10 7NS,R1K,44895.0,79591.0,0.0,9253421.0,41968.0,0.0,0.0,80.0,0.0,0.0,0,264322.0,20.0,51.53758571428572,-0.2431214285714285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1K04,EALING HOSPITAL,UB1 3HW,R1K,58081.0,113854.0,11.0,14414755.0,77203.0,0.0,0.0,70.0,0.0,0.0,0,79325218.0,60.0,51.509,-0.3713,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1K23,WILLESDEN CENTRE FOR HEALTH AND CARE,NW10 3RY,R1K,4277.0,10145.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,100.0,51.53758571428572,-0.2431214285714285,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R1K28,FEATHERSTONE ROAD CLINIC,UB2 5BQ,R1K,987.0,2448.0,0.0,290147.0,5250.0,0.0,0.0,0.0,0.0,0.0,0,899170.0,80.0,51.4954,-0.3763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1K34,MATTOCK LANE,W13 9NZ,R1K,1405.0,3752.0,7.0,269449.0,766.0,0.0,0.0,50.0,0.0,0.0,0,1255265.0,65.1,51.5122,-0.311625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1K37,THE SOUTHALL BROADWAY HEALTH CENTRE,UB1 1LA,R1K,774.0,1936.0,0.0,162915.0,345.0,0.0,0.0,0.0,0.0,0.0,0,677282.0,60.0,51.509,-0.3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1K-51780,CARYL THOMAS CLINIC,HA1 4UQ,R1K,838.0,2235.0,0.0,121787.0,446.0,0.0,0.0,30.0,0.0,0.0,0,737976.0,80.0,51.5774,-0.33615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1K69,ACTON HEALTH CENTRE,W3 8QE,R1K,1389.0,3454.0,0.0,43127.0,323.0,0.0,0.0,30.0,0.0,1.0,0,1241068.0,60.0,51.51048333333333,-0.2657166666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R1KORS,OTHER REPORTABLE SITES,W3 8QE,R1K,865.0,2677.0,0.0,246836.0,380.0,0.0,0.0,30.0,0.0,0.0,0,799399.0,55.099999999999994,51.51048333333333,-0.2657166666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
R1L10,ROCHFORD COMMUNITY HOSPITAL,SS4 1RB,R1L,10852.0,30566.0,0.0,215956.0,10547.0,0.0,0.0,62.0,0.0,6.0,1,168270.0,36.0,51.6009875,0.7213875000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R1L31,ROBIN PINTO UNIT,LU4 0FB,R1L,1230.0,3447.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,1,,20.0,51.91505,-0.48075,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R1L40,"BASILDON MENTAL HEALTH UNIT, BASILDON",SS16 5NL,R1L,6537.0,18630.0,0.0,2519457.0,13592.0,8099.0,0.0,0.0,0.0,2.0,0,1985240.0,53.0,51.560525,0.452375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R1L50,THURROCK COMMUNITY HOSPITAL,RM16 2PX,R1L,5885.0,17069.0,0.0,1027293.0,9442.0,0.0,0.0,40.0,0.0,28.0,0,848458.0,66.79,51.4959,0.343575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
R1L65,"MOUNTNESSING COURT, BILLERICAY",CM12 0EH,R1L,1314.0,3712.0,0.0,320151.0,313.0,0.0,0.0,29.0,0.0,0.0,0,630.0,40.0,51.6047,0.4077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
